id,name
19283,"Frozen novelties, ice type, pop"
19292,"Candies, MARS SNACKFOOD US, M&M's Crispy Chocolate Candies"
19293,"Frozen yogurts, vanilla, soft-serve"
19294,"Fruit butters, apple"
19295,"Candies, MARS SNACKFOOD US, SNICKERS MUNCH bar"
19296,Honey
19297,Jams and preserves
19300,Jellies
19301,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe"
19302,"Candies, MARS SNACKFOOD US, SNICKERS Almond bar"
19303,"Marmalade, orange"
19304,Molasses
19306,"Candies, MARS SNACKFOOD US, POP'ABLES SNICKERS Brand Bite Size Candies"
19307,"Candies, MARS SNACKFOOD US, POP'ABLES MILKY WAY Brand Bite Size Candies"
19308,"Candies, MARS SNACKFOOD US, POP'ABLES 3 MUSKETEERS Brand Bite Size Candies"
19309,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Fruit and Creme"
19310,"Pectin, unsweetened, dry mix"
19312,"Pie fillings, apple, canned"
19313,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Tropical fruits"
19314,"Pie fillings, canned, cherry"
19315,"Candies, MARS SNACKFOOD US, STARBURST Sour Fruit Chews"
19318,"Puddings, banana, dry mix, instant"
19319,"Puddings, banana, dry mix, instant, prepared with whole milk"
19320,"Puddings, banana, dry mix, regular"
19321,"Puddings, banana, dry mix, regular, prepared with whole milk"
19322,"Puddings, coconut cream, dry mix, instant"
19323,"Puddings, coconut cream, dry mix, instant, prepared with whole milk"
19324,"Puddings, coconut cream, dry mix, regular"
19325,"Puddings, coconut cream, dry mix, regular, prepared with whole milk"
19326,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Bar"
19327,"Candies, MARS SNACKFOOD US, COCOAVIA Blueberry and Almond Chocolate Bar"
19328,"Candies, MARS SNACKFOOD US, COCOAVIA Crispy Chocolate Bar"
19330,"Puddings, lemon, dry mix, instant"
19331,"Puddings, lemon, dry mix, instant, prepared with whole milk"
19332,"Puddings, lemon, dry mix, regular"
19333,"Pudding, lemon, dry mix, regular, prepared with sugar, egg yolk and water"
19334,"Sugars, brown"
19335,"Sugars, granulated"
19336,"Sugars, powdered"
19337,"Sweeteners, tabletop, aspartame, EQUAL, packets"
19340,"Sugars, maple"
19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup"
19348,"Syrups, chocolate, fudge-type"
19349,"Syrups, corn, dark"
19350,"Syrups, corn, light"
19351,"Syrups, corn, high-fructose"
19352,"Syrups, malt"
19353,"Syrups, maple"
19355,"Syrups, sorghum"
19359,"Candies, MARS SNACKFOOD US, SNICKERS CRUNCHER"
19360,"Syrups, table blends, pancake, with 2% maple"
19361,"Syrups, table blends, cane and 15% maple"
19362,"Syrups, table blends, corn, refiner, and sugar"
19363,"Candies, MARS SNACKFOOD US, SKITTLES Wild Berry Bite Size Candies"
19364,"Toppings, butterscotch or caramel"
19365,"Toppings, marshmallow cream"
19366,"Toppings, pineapple"
19367,"Toppings, nuts in syrup"
19368,"Candies, MARS SNACKFOOD US, SKITTLES Tropical Bite Size Candies"
19369,"Candies, MARS SNACKFOOD US, SKITTLES Sours Original"
19370,"Candies, MARS SNACKFOOD US, SKITTLES Original Bite Size Candies"
19371,"Frostings, vanilla, creamy, dry mix, prepared with margarine"
19372,"Frostings, chocolate, creamy, dry mix, prepared with margarine"
19375,"Frostings, glaze, prepared-from-recipe"
19379,"Candies, fudge, chocolate marshmallow, prepared-from-recipe"
19382,"Candies, taffy, prepared-from-recipe"
19383,"Candies, toffee, prepared-from-recipe"
19384,"Candies, divinity, prepared-from-recipe"
19387,"Frozen novelties, ice type, pineapple-coconut"
19393,"Frozen yogurts, chocolate, soft-serve"
19400,"Snacks, banana chips"
19401,"Snacks, cornnuts, barbecue-flavor"
19403,"Snacks, crisped rice bar, almond"
19404,"Snacks, granola bars, soft, uncoated, chocolate chip"
19405,"Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow"
19406,"Snacks, granola bars, soft, uncoated, nut and raisin"
19407,"Snacks, beef sticks, smoked"
19408,"Snacks, pork skins, barbecue-flavor"
19409,"Frostings, glaze, chocolate, prepared-from-recipe, with butter, NFSMI Recipe No. C-32"
19410,"Snack, potato chips, made from dried potatoes, plain"
19411,"Snacks, potato chips, plain, salted"
19412,"Snacks, potato chips, made from dried potatoes, cheese-flavor"
19413,"Snacks, rice cakes, brown rice, corn"
19414,"Snacks, rice cakes, brown rice, multigrain"
19415,"Snacks, potato sticks"
19416,"Snacks, rice cakes, brown rice, rye"
19418,"Snacks, sesame sticks, wheat-based, salted"
19419,"Snacks, corn cakes"
19420,"Snacks, granola bars, hard, peanut butter"
19421,"Snacks, potato chips, cheese-flavor"
19422,"Snacks, potato chips, reduced fat"
19423,"Snacks, potato chips, fat-free, made with olestra"
19424,"Snacks, tortilla chips, nacho-flavor, reduced fat"
19433,"Tortilla chips, low fat, baked without fat"
19434,"Cheese puffs and twists, corn based, baked, low fat"
19435,"Snacks, granola bar, fruit-filled, nonfat"
19436,"Popcorn, sugar syrup/caramel, fat-free"
19437,"Snacks, potato chips, fat free, salted"
19438,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares"
19439,"Snacks, KELLOGG, KELLOGG'S Low Fat Granola Bar, Crunchy Almond/Brown Sugar"
19440,"Snacks, M&M MARS, KUDOS Whole Grain Bar, chocolate chip"
19441,"Snacks, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit"
19444,"Snacks, tortilla chips, low fat, made with olestra, nacho cheese"
19445,"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra"
19524,"Snacks, taro chips"
19701,"Candies, semisweet chocolate, made with butter"
19702,"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt"
19703,"Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C"
19704,"Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium"
19705,"Puddings, banana, dry mix, instant, with added oil"
19706,"Puddings, banana, dry mix, regular, with added oil"
19708,"Puddings, lemon, dry mix, regular, with added oil, potassium, sodium"
19709,"Puddings, tapioca, dry mix, with no added salt"
19710,"Puddings, vanilla, dry mix, regular, with added oil"
19719,"Jams and preserves, apricot"
19720,"Syrups, table blends, pancake, with 2% maple, with added potassium"
19800,"Snacks, corn cakes, very low sodium"
19802,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched"
19804,"Snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour"
19806,"Snacks, popcorn, air-popped (Unsalted)"
19807,"Snacks, popcorn, oil-popped, white popcorn, salt added"
19809,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted"
19810,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted"
19811,"Snacks, potato chips, plain, unsalted"
19812,"Snacks, pretzels, hard, plain, made with unenriched flour, salted"
19813,"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted"
19814,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted"
19816,"Snacks, rice cakes, brown rice, plain, unsalted"
19817,"Snacks, rice cakes, brown rice, buckwheat, unsalted"
19818,"Snacks, rice cakes, brown rice, multigrain, unsalted"
19819,"Snacks, rice cakes, brown rice, sesame seed, unsalted"
19820,"Snacks, sesame sticks, wheat-based, unsalted"
19821,"Snacks, trail mix, regular, unsalted"
19822,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds"
19823,"Potato chips, without salt, reduced fat"
19833,"Snacks, tortilla chips, low fat, unsalted"
19856,"Frozen novelties, juice type, POPSICLE SCRIBBLERS"
19857,"Snacks, tortilla chips, nacho-flavor, made with enriched masa flour"
19858,"Candies, sugar-coated almonds"
19859,"Cocoa, dry powder, hi-fat or breakfast, plain"
19860,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali"
19866,"Candies, soft fruit and nut squares"
19867,"Ice creams, vanilla, fat free"
19868,"Sweeteners, tabletop, sucralose, SPLENDA packets"
19871,"Frozen novelties, No Sugar Added, FUDGSICLE pops"
19873,"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops"
19874,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Fudge Bar, 98% fat free, no sugar added"
19875,"Ice creams, BREYERS, All Natural Light Vanilla"
19876,"Ice creams, BREYERS, All Natural Light French Vanilla"
19877,"Ice creams, BREYERS, 98% Fat Free Vanilla"
19878,"Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry"
19879,"Ice creams, BREYERS, All Natural Light Mint Chocolate Chip"
19880,"Ice creams, BREYERS, No Sugar Added, Butter Pecan"
19881,"Ice creams, BREYERS, No Sugar Added, French Vanilla"
19882,"Ice creams, BREYERS, No Sugar Added, Vanilla"
19883,"Ice creams, BREYERS, No Sugar Added, Vanilla Fudge Twirl"
19884,"Ice creams, BREYERS, No Sugar Added, Vanilla Chocolate Strawberry"
19886,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Cone"
19887,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich"
19890,"Frozen novelties, KLONDIKE, SLIM-A-BEAR, No Sugar Added, Stickless Bar"
19891,"Frozen novelties, No Sugar Added CREAMSICLE Pops"
19892,"Frozen novelties, Sugar Free, CREAMSICLE Pops"
19893,"Ice creams, BREYERS, All Natural Light French Chocolate"
19894,"Ice creams, BREYERS, 98% Fat Free Chocolate"
19895,"Ice creams, BREYERS, No Sugar Added, Chocolate Caramel"
19896,"Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats, candy bar"
19897,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Covered Almonds"
19898,"Ice creams, regular, low carbohydrate, vanilla"
19899,"Ice creams, regular, low carbohydrate, chocolate"
19902,"Chocolate, dark, 45- 59% cacao solids"
19903,"Chocolate, dark, 60-69% cacao solids"
19904,"Chocolate, dark, 70-85% cacao solids"
19905,"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)"
19906,"Sweeteners, for baking, brown, contains sugar and sucralose"
19907,"Sweeteners, for baking, contains sugar and sucralose"
19908,"Sugar, turbinado"
19909,"Sweeteners, sugar substitute, granulated, brown"
19910,"Candies, crispy bar with peanut butter filling"
19911,"Syrup, maple, Canadian"
19912,"Sweetener, syrup, agave"
19913,"Candies, NESTLE, BUTTERFINGER Crisp"
19914,"Candies, M&M MARS 3 MUSKETEERS Truffle Crisp"
19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup"
19917,"Candies, M&M MARS Pretzel Chocolate Candies"
19918,"Sweetener, herbal extract powder from Stevia leaf"
19919,"Candies, fruit snacks, with high vitamin C"
19920,"Jams, preserves, marmalades, sweetened with fruit juice"
19921,"Candies, Tamarind"
19922,"Candies, coconut bar, not chocolate covered"
19923,"Candies, HERSHEYS, PAYDAY Bar"
19924,"Syrup, NESTLE, chocolate"
20001,"Amaranth grain, uncooked"
20002,"Amaranth grain, cooked"
20003,Arrowroot flour
20004,"Barley, hulled"
20005,"Barley, pearled, raw"
20006,"Barley, pearled, cooked"
20008,Buckwheat
20009,"Buckwheat groats, roasted, dry"
20010,"Buckwheat groats, roasted, cooked"
20011,"Buckwheat flour, whole-groat"
20012,"Bulgur, dry"
20013,"Bulgur, cooked"
20014,"Corn grain, yellow"
20015,"Corn bran, crude"
20016,"Corn flour, whole-grain, yellow"
20017,"Corn flour, masa, enriched, white"
20018,"Corn flour, yellow, degermed, unenriched"
20019,"Corn flour, masa, unenriched, white"
20020,"Cornmeal, whole-grain, yellow"
20022,"Cornmeal, degermed, enriched, yellow"
20023,"Cornmeal, yellow, self-rising, bolted, plain, enriched"
20024,"Cornmeal, yellow, self-rising, bolted, with wheat flour added, enriched"
20025,"Cornmeal, yellow, self-rising, degermed, enriched"
20027,Cornstarch
20028,"Couscous, dry"
20029,"Couscous, cooked"
20030,"Hominy, canned, white"
20031,"Millet, raw"
20032,"Millet, cooked"
23423,"Beef, New Zealand, imported, variety meats and by-products, kidney, raw"
23424,"Beef, New Zealand, imported, variety meats and by-products liver, cooked, boiled"
23425,"Beef, New Zealand, imported, variety meats and by-products, liver, raw"
23426,"Beef, New Zealand, imported, manufacturing beef, cooked, boiled"
23427,"Beef, New Zealand, imported, manufacturing beef, raw"
23428,"Beef, New Zealand, imported, oyster blade, separable lean only, cooked, braised"
23429,"Beef, New Zealand, imported, oyster blade, separable lean only, raw"
23430,"Beef, New Zealand, imported, ribs prepared, cooked, fast roasted"
23431,"Beef, New Zealand, imported, ribs prepared, raw"
23432,"Beef, New Zealand, imported, rump centre, separable lean only, cooked, fast fried"
23433,"Beef, New Zealand, imported, striploin, separable lean only, cooked, fast fried"
23434,"Beef, New Zealand, imported, striploin, separable lean only, raw"
23435,"Beef, New Zealand, imported, subcutaneous fat, cooked"
23436,"Beef, New Zealand, imported, subcutaneous fat, raw"
23437,"Beef, New Zealand, imported, sweetbread, cooked, boiled"
23438,"Beef, New Zealand, imported, sweetbread, raw"
23439,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried"
23440,"Beef, New Zealand, imported, oyster blade, separable lean and fat, raw"
23441,"Beef, New Zealand, imported, tenderloin, separable lean only, raw"
23442,"Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled"
23443,"Beef, New Zealand, imported, variety meats and by-products, tongue, raw"
23444,"Beef, New Zealand, imported, variety meats and by-products, tripe cooked, boiled"
23445,"Beef, New Zealand, imported, variety meats and by-products, tripe uncooked, raw"
23446,"Beef, New Zealand, imported, bolar blade, separable lean and fat, cooked, fast roasted"
23447,"Beef, New Zealand, imported, bolar blade, separable lean and fat, raw"
23448,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, cooked, braised"
23449,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, raw"
23450,"Beef, New Zealand, imported, brisket point end, separable lean and fat, cooked, braised"
23451,"Beef, New Zealand, imported, brisket point end, separable lean and fat, raw"
23452,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, cooked, braised"
23453,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, raw"
23454,"Beef, New Zealand, imported, cube roll, separable lean and fat, cooked, fast roasted"
23455,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw"
23456,"Beef, New Zealand, imported, eye round, separable lean and fat, cooked, slow roasted"
23457,"Beef, New Zealand, imported, eye round, separable lean and fat, raw"
23458,"Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised"
23459,"Beef, New Zealand, imported, flank, separable lean and fat, raw"
23460,"Beef, New Zealand, imported, flat, separable lean and fat, cooked, braised"
23461,"Beef, New Zealand, imported, flat, separable lean and fat, raw"
23462,"Beef, New Zealand, imported, hind shin, separable lean and fat, cooked, braised"
23463,"Beef, New Zealand, imported, hind shin, separable lean and fat, raw"
23464,"Beef, New Zealand, imported, oyster blade, separable lean and fat, cooked, braised"
23465,"Beef, New Zealand, imported, rump centre, separable lean and fat, cooked, fast fried"
23466,"Beef, New Zealand, imported, rump centre, separable lean only, raw"
23467,"Beef, New Zealand, imported, rump centre, separable lean and fat, raw"
23468,"Beef, New Zealand, imported, striploin, separable lean and fat, cooked, fast fried"
23469,"Beef, New Zealand, imported, striploin, separable lean and fat, raw"
23470,"Beef, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried"
23471,"Beef, New Zealand, imported, tenderloin, separable lean and fat, raw"
23472,"Beef, ground, 93% lean meat / 7% fat, raw"
23473,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled"
23474,"Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled"
23475,"Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked"
23476,"Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned"
23477,"Beef, ground, 97% lean meat / 3% fat, raw"
23478,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled"
23479,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled"
23480,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked"
23481,"Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned"
23482,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, raw"
23483,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23484,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, cooked"
23485,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, raw"
23490,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, choice, raw"
23491,"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked"
23494,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, raw"
23495,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, raw"
23496,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, raw"
23497,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, select, raw"
23498,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, cooked"
23499,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, raw"
23501,"USDA Commodity, beef patties with VPP, frozen, cooked"
23502,"USDA Commodity, beef, ground bulk/coarse ground, frozen, cooked"
23503,"USDA Commodity, beef, patties (100%), frozen, cooked"
23506,"USDA Commodity, beef patties with VPP, frozen, raw"
23507,"USDA Commodity, beef, patties (100%), frozen, raw"
23508,"USDA Commodity, beef, ground, bulk/coarse ground, frozen, raw"
23509,"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled"
23511,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled"
23513,"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, raw"
23514,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted"
23515,"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, cooked, roasted"
23516,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled"
23517,"Beef, chuck, clod steak, separable lean only, trimmed to 1/4"" fat, all grades, cooked, braised"
23519,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled"
23521,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled"
23523,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled"
23525,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled"
23528,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted"
23531,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted"
23533,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
23536,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled"
23540,"Beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled"
23541,"Beef, plate, outside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled"
23545,"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled"
23547,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled"
23549,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled"
23552,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted"
23554,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
23557,"Beef, ground, 95% lean meat / 5% fat, raw"
23558,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled"
23559,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled"
23560,"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned"
23561,"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked"
23562,"Beef, ground, 90% lean meat / 10% fat, raw"
23563,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled"
23564,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled"
23565,"Beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned"
23566,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked"
23567,"Beef, ground, 85% lean meat / 15% fat, raw"
23568,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled"
23569,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled"
23570,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned"
23571,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked"
23572,"Beef, ground, 80% lean meat / 20% fat, raw"
23573,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled"
23574,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled"
23575,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned"
23576,"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked"
23577,"Beef, ground, 75% lean meat / 25% fat, raw"
23578,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
23579,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled"
23580,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned"
23581,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked"
23582,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, raw"
23583,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw"
23584,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw"
23585,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, raw"
23586,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled"
23587,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled"
23588,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled"
23589,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled"
23590,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted"
23591,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted"
23592,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled"
23593,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised"
23594,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23595,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised"
23596,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23597,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23598,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted"
23599,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, raw"
23600,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23601,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23602,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised"
23603,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23604,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked"
23605,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised"
23606,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23607,"Beef, short loin, top loin steak, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23608,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23609,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23610,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23611,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23612,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw"
23613,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw"
23614,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised"
23615,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised"
23616,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw"
23617,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, raw"
23618,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw"
23619,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted"
23620,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted"
23621,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled"
23622,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised"
23623,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, choice, raw"
23624,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw"
23625,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw"
23626,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled"
23627,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw"
23628,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled"
23629,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled"
23630,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled"
23631,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw"
23632,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw"
23633,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, cooked, braised"
23634,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, cooked, braised"
23635,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw"
23636,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw"
23637,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw"
23638,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23640,"Beef, variety meats and by-products, tripe, cooked, simmered"
23646,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, raw"
23647,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted"
23648,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, raw"
23649,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted"
23650,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw"
23651,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw"
